haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG03453.paternal,0.02738673583785804,1819640,53731,AFR,49834,1815743,chr22,53731,92.74720366269007
HG03453.paternal,0.042950948984658927,1820472,82920,AFR,78191,1815743,chr9,82920,94.29691268692716
HG03453.paternal,0.0526786238824769,1821327,101529,AFR,95945,1815743,chr11,101529,94.50009356932502
HG03453.paternal,0.030606928315077303,1819490,59436,AFR,55689,1815743,chr15,59436,93.69573995558248
HG03453.paternal,0.08690561954720392,1825325,168213,AFR,158631,1815743,chr1,168213,94.3036507285406
HG03453.paternal,0.03141138219426191,1819245,60647,AFR,57145,1815743,chr20,60647,94.22560060679011
HG03453.paternal,0.04051957697302357,1820404,78423,AFR,73762,1815743,chr16,78423,94.05659054104025
HG03453.paternal,0.07090431432458412,1823669,137232,AFR,129306,1815743,chr2,137232,94.22437915355019
HG03453.paternal,0.04569575228849446,1820957,88424,AFR,83210,1815743,chr5,88424,94.10341083868633
HG03453.paternal,0.013044642999574786,1817911,25882,AFR,23714,1815743,chr21,25882,91.62352213893826
HG03453.paternal,0.0433689527624191,1820542,83754,AFR,78955,1815743,chr12,83754,94.27012441196838
HG03453.paternal,0.03935882713781493,1820913,76839,AFR,71669,1815743,chr4,76839,93.27164590897851
HG03453.paternal,0.04922679832311492,1821711,95645,AFR,89677,1815743,chr7,95645,93.76025929217418
HG03453.paternal,0.03162172633522657,1819635,61432,AFR,57540,1815743,chr14,61432,93.66453965360073
HG03453.paternal,0.04086874086182029,1820658,79323,AFR,74408,1815743,chr8,79323,93.80381478259774
HG03453.paternal,2.7536466542642423e-06,1815774,36,AFR,5,1815743,chrM,36,13.88888888888889
HG03453.paternal,0.052476011366288246,1821175,101000,AFR,95568,1815743,chr3,101000,94.62178217821783
HG03453.paternal,0.04536797031178881,1821329,88216,AFR,82630,1815743,chr10,88216,93.66781536229256
HG03453.paternal,0.020447244634928773,1818289,39725,AFR,37179,1815743,chr18,39725,93.59093769666457
HG03540.paternal,0.022543730856580388,1818510,44164,AFR,40996,1815342,chr13,44164,92.82673670863146
HG03540.paternal,0.04819079842004948,1820057,92425,AFR,87710,1815342,chr17,92425,94.8985664051934
HG03540.paternal,0.045492314426164505,1820879,88373,AFR,82836,1815342,chr6,88373,93.73451167211705
HG03540.paternal,0.04867304279993188,1820330,93589,AFR,88601,1815342,chr19,93589,94.67031381893172
HG03540.paternal,0.027152815025191464,1819664,53731,AFR,49409,1815342,chr22,53731,91.95622638700192
HG03540.paternal,0.04298677215972308,1820025,82920,AFR,78237,1815342,chr9,82920,94.35238784370478
HG03540.paternal,0.0529001193586819,1820563,101529,AFR,96308,1815342,chr11,101529,94.85762688492943
HG03540.paternal,0.030832978684798278,1818702,59436,AFR,56076,1815342,chr15,59436,94.34686048859277
HG03540.paternal,0.08727206152797093,1824341,168213,AFR,159214,1815342,chr1,168213,94.65023511856991
HG03540.paternal,0.030911026251566845,1819739,60647,AFR,56250,1815342,chr20,60647,92.74984747802858
HG03540.paternal,0.04054794339903592,1819969,78423,AFR,73796,1815342,chr16,78423,94.0999451691468
HG03540.paternal,0.07089523997564869,1823310,137232,AFR,129264,1815342,chr2,137232,94.19377404686954
HG03540.paternal,0.0457649826718954,1820453,88424,AFR,83313,1815342,chr5,88424,94.21989505111735
HG03540.paternal,0.013182983017905459,1817267,25882,AFR,23957,1815342,chr21,25882,92.56239857816243
HG03540.paternal,0.04342838179526542,1820054,83754,AFR,79042,1815342,chr12,83754,94.37400004775891
HG03540.paternal,0.039485119534847436,1820306,76839,AFR,71875,1815342,chr4,76839,93.53973893465557
HG03540.paternal,0.049180030855216564,1821410,95645,AFR,89577,1815342,chr7,95645,93.65570599613153
HG03540.paternal,0.03145690359690405,1819537,61432,AFR,57237,1815342,chr14,61432,93.1713113686678
HG03540.paternal,0.04090404903607329,1820211,79323,AFR,74454,1815342,chr8,79323,93.86180552929163
HG03540.paternal,4.406815139613412e-06,1815370,36,AFR,8,1815342,chrM,36,22.22222222222222
HG03540.paternal,0.05239566749572884,1820933,101000,AFR,95409,1815342,chr3,101000,94.46435643564357
HG03540.paternal,0.04547556567100076,1820758,88216,AFR,82800,1815342,chr10,88216,93.8605241679514
HG03540.paternal,0.020538208560768517,1817734,39725,AFR,37333,1815342,chr18,39725,93.97860289490245
HG03486.paternal,0.022417250901276758,1820473,44164,AFR,40810,1817119,chr13,44164,92.40557920478217
HG03486.paternal,0.048120781129759795,1821874,92425,AFR,87670,1817119,chr17,92425,94.85528807140925
HG03486.paternal,0.04547434722732784,1822610,88373,AFR,82882,1817119,chr6,88373,93.7865637694771
HG03486.paternal,0.04857205575677752,1822200,93589,AFR,88508,1817119,chr19,93589,94.57094316639775
HG03486.paternal,0.027358707631784007,1821029,53731,AFR,49821,1817119,chr22,53731,92.72300906366902
HG03486.paternal,0.042926523492261094,1821834,82920,AFR,78205,1817119,chr9,82920,94.31379643029426
HG03486.paternal,0.05276650194624693,1822482,101529,AFR,96166,1817119,chr11,101529,94.71776536753046
HG03486.paternal,0.03070946324487379,1820644,59436,AFR,55911,1817119,chr15,59436,94.06925095901474
HG03486.paternal,0.08713415291913787,1826207,168213,AFR,159125,1817119,chr1,168213,94.59732600928585
HG03486.paternal,0.031413701715117474,1820575,60647,AFR,57191,1817119,chr20,60647,94.30144937094992
HG03486.paternal,0.040472980687317216,1821808,78423,AFR,73734,1817119,chr16,78423,94.02088672965839
HG03486.paternal,0.07089427722413123,1824971,137232,AFR,129380,1817119,chr2,137232,94.27830243674944
HG03486.paternal,0.04554650039258548,1822533,88424,AFR,83010,1817119,chr5,88424,93.87722790192709
HG03486.paternal,0.013160079205656542,1819062,25882,AFR,23939,1817119,chr21,25882,92.49285217525694
HG03486.paternal,0.043394612847839735,1821816,83754,AFR,79057,1817119,chr12,83754,94.39190964013659
HG03486.paternal,0.039303442727842426,1822334,76839,AFR,71624,1817119,chr4,76839,93.21308189851507
HG03486.paternal,0.04915223744372384,1823152,95645,AFR,89612,1817119,chr7,95645,93.69229964974646
HG03486.paternal,0.03151116538653301,1821164,61432,AFR,57387,1817119,chr14,61432,93.41548378695143
HG03486.paternal,0.04080303167507732,1822095,79323,AFR,74347,1817119,chr8,79323,93.726914009808
HG03486.paternal,4.9528216224783256e-06,1817146,36,AFR,9,1817119,chrM,36,25.0
HG03486.paternal,0.052417914575083824,1822583,101000,AFR,95536,1817119,chr3,101000,94.590099009901
HG03486.paternal,0.045390501293203246,1822606,88216,AFR,82729,1817119,chr10,88216,93.78003990205859
HG03486.paternal,0.02048169463655269,1819576,39725,AFR,37268,1817119,chr18,39725,93.81497797356828
NA18906.maternal,0.022569061790783405,1819349,44164,AFR,41061,1816246,chr13,44164,92.97391540621321
NA18906.maternal,0.04819450462487774,1820913,92425,AFR,87758,1816246,chr17,92425,94.95050040573437
NA18906.maternal,0.04553229611884454,1821674,88373,AFR,82945,1816246,chr6,88373,93.8578525115137
NA18906.maternal,0.04861951863656704,1821285,93589,AFR,88550,1816246,chr19,93589,94.61582023528406
NA18906.maternal,0.02752029927034172,1819893,53731,AFR,50084,1816246,chr22,53731,93.21248441309486
NA18906.maternal,0.04295913099827561,1820940,82920,AFR,78226,1816246,chr9,82920,94.33912204534491
NA18906.maternal,0.052921265959695506,1821385,101529,AFR,96390,1816246,chr11,101529,94.93839198652601
NA18906.maternal,0.03069644250530272,1819820,59436,AFR,55862,1816246,chr15,59436,93.98680934114005
NA18906.maternal,0.08725445183601596,1825202,168213,AFR,159257,1816246,chr1,168213,94.67579794665097
NA18906.maternal,0.03126158999163185,1819997,60647,AFR,56896,1816246,chr20,60647,93.81502794862071
NA18906.maternal,0.040593533023059625,1820758,78423,AFR,73911,1816246,chr16,78423,94.24658582303661
NA18906.maternal,0.07091646483396359,1824118,137232,AFR,129360,1816246,chr2,137232,94.26372857642532
NA18906.maternal,0.04560850685390236,1821590,88424,AFR,83080,1816246,chr5,88424,93.95639192979282
NA18906.maternal,0.013203177122779922,1818123,25882,AFR,24005,1816246,chr21,25882,92.74785565257709
NA18906.maternal,0.043385621596984066,1820995,83754,AFR,79005,1816246,chr12,83754,94.32982305322732
NA18906.maternal,0.039228710629245864,1821625,76839,AFR,71460,1816246,chr4,76839,92.99964861593722
NA18906.maternal,0.04908942954704957,1822429,95645,AFR,89462,1816246,chr7,95645,93.53546970568247
NA18906.maternal,0.03158634973917487,1820185,61432,AFR,57493,1816246,chr14,61432,93.58803229587186
NA18906.maternal,0.040861453781503375,1821154,79323,AFR,74415,1816246,chr8,79323,93.81263946144246
NA18906.maternal,1.5416345951612493e-05,1816254,36,AFR,28,1816246,chrM,36,77.77777777777777
NA18906.maternal,0.052328657649014114,1821908,101000,AFR,95338,1816246,chr3,101000,94.3940594059406
NA18906.maternal,0.04548169423565501,1821612,88216,AFR,82850,1816246,chr10,88216,93.91720322843929
NA18906.maternal,0.020468521133265593,1818744,39725,AFR,37227,1816246,chr18,39725,93.71176840780365
NA18906.paternal,0.022497428983042557,1819319,44164,AFR,40930,1816085,chr13,44164,92.67729372339463
NA18906.paternal,0.048108389820688456,1820909,92425,AFR,87601,1816085,chr17,92425,94.7806329456316
NA18906.paternal,0.04548982923747004,1821594,88373,AFR,82864,1816085,chr6,88373,93.76619555746665
NA18906.paternal,0.048622089508309964,1821127,93589,AFR,88547,1816085,chr19,93589,94.61261473036362
NA18906.paternal,0.02734489823614445,1820047,53731,AFR,49769,1816085,chr22,53731,92.62623066758482
NA18906.paternal,0.042978395739782245,1820752,82920,AFR,78253,1816085,chr9,82920,94.37168355041004
NA18906.paternal,0.052753108250623244,1821523,101529,AFR,96091,1816085,chr11,101529,94.64389484777749
NA18906.paternal,0.030716151479230108,1819629,59436,AFR,55892,1816085,chr15,59436,94.03728380106332
NA18906.paternal,0.08694530429624014,1825573,168213,AFR,158725,1816085,chr1,168213,94.35953225969456
NA18906.paternal,0.031389607142170185,1819615,60647,AFR,57117,1816085,chr20,60647,94.17943179382327
NA18906.paternal,0.04041768103987509,1820911,78423,AFR,73597,1816085,chr16,78423,93.84619308111141
NA18906.paternal,0.07089865230115384,1823998,137232,AFR,129319,1816085,chr2,137232,94.23385216276087
NA18906.paternal,0.045560301286837364,1821520,88424,AFR,82989,1816085,chr5,88424,93.85347869356735
NA18906.paternal,0.013123540033672386,1818107,25882,AFR,23860,1816085,chr21,25882,92.18762074028282
NA18906.paternal,0.04345020233664776,1820728,83754,AFR,79111,1816085,chr12,83754,94.45638417269623
NA18906.paternal,0.03944446518901846,1821092,76839,AFR,71832,1816085,chr4,76839,93.48377776910162
NA18906.paternal,0.04926823511977453,1821965,95645,AFR,89765,1816085,chr7,95645,93.85226619269173
NA18906.paternal,0.03164582696859869,1819924,61432,AFR,57593,1816085,chr14,61432,93.75081390806095
NA18906.paternal,0.04094623887402099,1820851,79323,AFR,74557,1816085,chr8,79323,93.99165437514971
NA18906.paternal,2.7531281041519376e-06,1816116,36,AFR,5,1816085,chrM,36,13.88888888888889
NA18906.paternal,0.052429758780838616,1821580,101000,AFR,95505,1816085,chr3,101000,94.55940594059406
NA18906.paternal,0.04542315378027625,1821560,88216,AFR,82741,1816085,chr10,88216,93.79364287657567
NA18906.paternal,0.020434421853168867,1818647,39725,AFR,37163,1816085,chr18,39725,93.55066079295155
HG03486.maternal,0.022535290243631594,1819058,44164,AFR,40993,1815887,chr13,44164,92.81994384566616
HG03486.maternal,0.048206887043413825,1820549,92425,AFR,87763,1815887,chr17,92425,94.9559101974574
HG03486.maternal,0.04539548048962186,1821569,88373,AFR,82691,1815887,chr6,88373,93.57043440869948
HG03486.maternal,0.048572671200379565,1821024,93589,AFR,88452,1815887,chr19,93589,94.51110707454936
HG03486.maternal,0.02751556427076555,1819552,53731,AFR,50066,1815887,chr22,53731,93.17898419906571
HG03486.maternal,0.0429509889542516,1820610,82920,AFR,78197,1815887,chr9,82920,94.30414857694163
HG03486.maternal,0.05276924757879918,1821307,101529,AFR,96109,1815887,chr11,101529,94.6616237725182
HG03486.maternal,0.030692302576726633,1819479,59436,AFR,55844,1815887,chr15,59436,93.95652466518608
HG03486.maternal,0.08726744663944981,1824850,168213,AFR,159250,1815887,chr1,168213,94.67163655603312
HG03486.maternal,0.031226387047173974,1819711,60647,AFR,56823,1815887,chr20,60647,93.69465925767145
HG03486.maternal,0.04040779068707304,1820738,78423,AFR,73572,1815887,chr16,78423,93.81431467809189
HG03486.maternal,0.07090869812193908,1823796,137232,AFR,129323,1815887,chr2,137232,94.2367669348257
HG03486.maternal,0.045616923049891504,1821232,88424,AFR,83079,1815887,chr5,88424,93.95526101510902
HG03486.maternal,0.013067570511085735,1818012,25882,AFR,23757,1815887,chr21,25882,91.78966076810138
HG03486.maternal,0.04335578070668308,1820703,83754,AFR,78938,1815887,chr12,83754,94.24982687394035
HG03486.maternal,0.039339734279289544,1821085,76839,AFR,71641,1815887,chr4,76839,93.2352060802457
HG03486.maternal,0.04909622271311554,1822075,95645,AFR,89457,1815887,chr7,95645,93.53024204088034
HG03486.maternal,0.03165380569956444,1819718,61432,AFR,57601,1815887,chr14,61432,93.76383643703608
HG03486.maternal,0.04084835943129295,1820832,79323,AFR,74378,1815887,chr8,79323,93.76599473040606
HG03486.maternal,1.4868692920739954e-05,1815896,36,AFR,27,1815887,chrM,36,75.0
HG03486.maternal,0.052342437153556076,1821543,101000,AFR,95344,1815887,chr3,101000,94.4
HG03486.maternal,0.0454395714808092,1821342,88216,AFR,82761,1815887,chr10,88216,93.81631450077083
HG03486.maternal,0.02043945263093062,1818444,39725,AFR,37168,1815887,chr18,39725,93.56324732536186
HG02818.paternal,0.022565019600597612,1818567,44164,AFR,41036,1815439,chr13,44164,92.91730821483561
HG02818.paternal,0.048116826111176424,1820278,92425,AFR,87586,1815439,chr17,92425,94.76440357046253
HG02818.paternal,0.045385408624622356,1821158,88373,AFR,82654,1815439,chr6,88373,93.52856641734466
HG02818.paternal,0.048567345158699905,1820606,93589,AFR,88422,1815439,chr19,93589,94.47905202534486
HG02818.paternal,0.027650012810095013,1818878,53731,AFR,50292,1815439,chr22,53731,93.59959799743164
HG02818.paternal,0.043034910336839864,1820034,82920,AFR,78325,1815439,chr9,82920,94.45851423058369
HG02818.paternal,0.052853929868981485,1820735,101529,AFR,96233,1815439,chr11,101529,94.78375636517646
HG02818.paternal,0.030662466047714883,1819097,59436,AFR,55778,1815439,chr15,59436,93.84548085335487
HG02818.paternal,0.08738125922640959,1824247,168213,AFR,159405,1815439,chr1,168213,94.76378163399976
HG02818.paternal,0.031469369622970145,1818848,60647,AFR,57238,1815439,chr20,60647,94.37894702128712
HG02818.paternal,0.04050119111454918,1820144,78423,AFR,73718,1815439,chr16,78423,94.00048455172589
HG02818.paternal,0.070976046790836,1823263,137232,AFR,129408,1815439,chr2,137232,94.29870584120322
HG02818.paternal,0.045601156834434387,1820831,88424,AFR,83032,1815439,chr5,88424,93.9021080249706
HG02818.paternal,0.013082496535157627,1817543,25882,AFR,23778,1815439,chr21,25882,91.87079823815779
HG02818.paternal,0.04345473135831473,1820101,83754,AFR,79092,1815439,chr12,83754,94.43369868901783
HG02818.paternal,0.03935626501888088,1820625,76839,AFR,71653,1815439,chr4,76839,93.25082314970263
HG02818.paternal,0.04919814809019743,1821471,95645,AFR,89613,1815439,chr7,95645,93.69334518270688
HG02818.paternal,0.03151644988859736,1819526,61432,AFR,57345,1815439,chr14,61432,93.34711550983201
HG02818.paternal,0.0408612711968222,1820379,79323,AFR,74383,1815439,chr8,79323,93.772298072438
HG02818.paternal,2.754107751711678e-06,1815470,36,AFR,5,1815439,chrM,36,13.88888888888889
HG02818.paternal,0.05237438373871949,1821062,101000,AFR,95377,1815439,chr3,101000,94.43267326732673
HG02818.paternal,0.04541515555565318,1820956,88216,AFR,82699,1815439,chr10,88216,93.74603246576585
HG02818.paternal,0.020480414008884822,1817932,39725,AFR,37232,1815439,chr18,39725,93.72435494021397
HG02818.maternal,0.02256193201942051,1818284,44164,AFR,41024,1815144,chr13,44164,92.89013676297436
HG02818.maternal,0.048026156028555825,1820154,92425,AFR,87415,1815144,chr17,92425,94.5793886935353
HG02818.maternal,0.04547257025227327,1820724,88373,AFR,82793,1815144,chr6,88373,93.68585427675873
HG02818.maternal,0.04843468063310364,1820555,93589,AFR,88178,1815144,chr19,93589,94.21833762514825
HG02818.maternal,0.027756788652894136,1818402,53731,AFR,50473,1815144,chr22,53731,93.93646126072473
HG02818.maternal,0.04290548726714678,1819977,82920,AFR,78087,1815144,chr9,82920,94.17149059334298
HG02818.maternal,0.05302619499306928,1820157,101529,AFR,96516,1815144,chr11,101529,95.06249445971102
HG02818.maternal,0.030699174046293434,1818746,59436,AFR,55834,1815144,chr15,59436,93.93969984521165
HG02818.maternal,0.087382276282447,1823974,168213,AFR,159383,1815144,chr1,168213,94.75070297777224
HG02818.maternal,0.03139961015788881,1818685,60647,AFR,57106,1815144,chr20,60647,94.16129404587201
HG02818.maternal,0.040551783410229414,1819772,78423,AFR,73795,1815144,chr16,78423,94.09867003302602
HG02818.maternal,0.07104275994939858,1822874,137232,AFR,129502,1815144,chr2,137232,94.36720298472659
HG02818.maternal,0.04566655771834754,1820435,88424,AFR,83133,1815144,chr5,88424,94.01633040803402
HG02818.maternal,0.013134796203742327,1817158,25882,AFR,23868,1815144,chr21,25882,92.21853025268527
HG02818.maternal,0.04337577391980905,1819956,83754,AFR,78942,1815144,chr12,83754,94.25460276524106
HG02818.maternal,0.03935807525855088,1820338,76839,AFR,71645,1815144,chr4,76839,93.24041177006468
HG02818.maternal,0.04936169137780863,1820906,95645,AFR,89883,1815144,chr7,95645,93.97563908202206
HG02818.maternal,0.031523261515324086,1819228,61432,AFR,57348,1815144,chr14,61432,93.35199895819768
HG02818.maternal,0.04093995575722077,1819958,79323,AFR,74509,1815144,chr8,79323,93.93114229164303
HG02818.maternal,1.6527559705809436e-05,1815150,36,AFR,30,1815144,chrM,36,83.33333333333333
HG02818.maternal,0.05247824620647456,1820602,101000,AFR,95542,1815144,chr3,101000,94.59603960396039
HG02818.maternal,0.045533920691778536,1820467,88216,AFR,82893,1815144,chr10,88216,93.96594722045887
HG02818.maternal,0.02046184248457921,1817676,39725,AFR,37193,1815144,chr18,39725,93.62617998741347
HG01243.paternal,0.023497151273206465,1754468,44164,AMR,41225,1751529,chr13,44164,93.34525858165021
HG01243.paternal,0.0499501773685679,1756230,92425,AMR,87724,1751529,chr17,92425,94.91371382201785
HG01243.paternal,0.0473650534867729,1756696,88373,AMR,83206,1751529,chr6,88373,94.15319158566531
